Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_11,Install base slab to +12 [Phase_11],8.142857,11.650000,3,19,0.001203,0.001458,0.001891,0.000002,-0.000660,0.000660,-0.001203,0.001458,-17.790347,-17.790347,0.363627,0.009310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.035714,11.650000,3,19,0.001238,0.001456,0.001911,0.000002,-0.000659,0.000659,-0.001238,0.001456,-17.799556,-17.799556,0.365174,0.009349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],7.928571,11.650000,3,19,0.001273,0.001453,0.001932,0.000002,-0.000658,0.000658,-0.001273,0.001453,-17.808772,-17.808772,0.365961,0.009368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],7.821429,11.650000,3,19,0.001308,0.001450,0.001953,0.000002,-0.000658,0.000658,-0.001308,0.001450,-17.818180,-17.818180,0.365882,0.009366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],7.714286,11.650000,3,19,0.001344,0.001446,0.001974,0.000002,-0.000657,0.000657,-0.001344,0.001446,-17.827590,-17.827590,0.364980,0.009342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.571429,11.650000,3,20,0.001064,0.001469,0.001814,0.000001,-0.000662,0.000662,-0.001064,0.001469,-17.755385,-17.755385,0.350126,0.008967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.464286,11.650000,3,20,0.001099,0.001466,0.001832,0.000001,-0.000662,0.000662,-0.001099,0.001466,-17.763883,-17.763883,0.354524,0.009079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.357143,11.650000,3,20,0.001133,0.001464,0.001851,0.000001,-0.000661,0.000661,-0.001133,0.001464,-17.772460,-17.772460,0.358279,0.009174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.250000,11.650000,3,20,0.001168,0.001461,0.001871,0.000001,-0.000660,0.000660,-0.001168,0.001461,-17.781360,-17.781360,0.361302,0.009251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.142857,11.650000,3,20,0.001203,0.001458,0.001891,0.000002,-0.000660,0.000660,-0.001203,0.001458,-17.790347,-17.790347,0.363627,0.009310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.000000,11.650000,3,21,0.000927,0.001477,0.001744,0.000001,-0.000664,0.000664,-0.000927,0.001477,-17.723937,-17.723937,0.326402,0.008361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.892857,11.650000,3,21,0.000961,0.001475,0.001761,0.000001,-0.000664,0.000664,-0.000961,0.001475,-17.731471,-17.731471,0.333189,0.008535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.785714,11.650000,3,21,0.000995,0.001473,0.001778,0.000001,-0.000663,0.000663,-0.000995,0.001473,-17.739140,-17.739140,0.339437,0.008694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.678571,11.650000,3,21,0.001030,0.001471,0.001796,0.000001,-0.000663,0.000663,-0.001030,0.001471,-17.747190,-17.747190,0.345075,0.008838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],8.571429,11.650000,3,21,0.001064,0.001469,0.001814,0.000001,-0.000662,0.000662,-0.001064,0.001469,-17.755385,-17.755385,0.350126,0.008967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.428571,11.650000,3,22,0.000792,0.001484,0.001682,0.000001,-0.000666,0.000666,-0.000792,0.001484,-17.696629,-17.696629,0.294186,0.007538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.321429,11.650000,3,22,0.000826,0.001483,0.001697,0.000001,-0.000665,0.000665,-0.000826,0.001483,-17.703094,-17.703094,0.302946,0.007762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.214286,11.650000,3,22,0.000859,0.001481,0.001712,0.000001,-0.000665,0.000665,-0.000859,0.001481,-17.709718,-17.709718,0.311260,0.007974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.107143,11.650000,3,22,0.000893,0.001479,0.001728,0.000001,-0.000665,0.000665,-0.000893,0.001479,-17.716735,-17.716735,0.319076,0.008174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.000000,11.650000,3,22,0.000927,0.001477,0.001744,0.000001,-0.000664,0.000664,-0.000927,0.001477,-17.723937,-17.723937,0.326402,0.008361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.857143,11.650000,3,23,0.000658,0.001490,0.001629,0.000001,-0.000667,0.000667,-0.000658,0.001490,-17.673731,-17.673731,0.255030,0.006536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.750000,11.650000,3,23,0.000691,0.001489,0.001641,0.000001,-0.000667,0.000667,-0.000691,0.001489,-17.679114,-17.679114,0.265387,0.006801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.642857,11.650000,3,23,0.000725,0.001487,0.001654,0.000001,-0.000666,0.000666,-0.000725,0.001487,-17.684570,-17.684570,0.275391,0.007057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.535714,11.650000,3,23,0.000758,0.001486,0.001668,0.000001,-0.000666,0.000666,-0.000758,0.001486,-17.690545,-17.690545,0.284985,0.007302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.428571,11.650000,3,23,0.000792,0.001484,0.001682,0.000001,-0.000666,0.000666,-0.000792,0.001484,-17.696629,-17.696629,0.294186,0.007538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.285714,11.650000,3,24,0.000525,0.001494,0.001584,0.000001,-0.000668,0.000668,-0.000525,0.001494,-17.655293,-17.655293,0.210329,0.005391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.178571,11.650000,3,24,0.000558,0.001493,0.001594,0.000001,-0.000668,0.000668,-0.000558,0.001493,-17.659566,-17.659566,0.221950,0.005688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.071429,11.650000,3,24,0.000591,0.001492,0.001605,0.000001,-0.000667,0.000667,-0.000591,0.001492,-17.663919,-17.663919,0.233295,0.005979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.964286,11.650000,3,24,0.000625,0.001491,0.001617,0.000001,-0.000667,0.000667,-0.000625,0.001491,-17.668779,-17.668779,0.244318,0.006261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],9.857143,11.650000,3,24,0.000658,0.001490,0.001629,0.000001,-0.000667,0.000667,-0.000658,0.001490,-17.673731,-17.673731,0.255030,0.006536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.714286,11.650000,3,25,0.000393,0.001498,0.001548,0.000000,-0.000669,0.000669,-0.000393,0.001498,-17.641190,-17.641190,0.161351,0.004136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.607143,11.650000,3,25,0.000426,0.001497,0.001556,0.000000,-0.000668,0.000668,-0.000426,0.001497,-17.644385,-17.644385,0.173929,0.004458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.500000,11.650000,3,25,0.000459,0.001496,0.001565,0.000000,-0.000668,0.000668,-0.000459,0.001496,-17.647667,-17.647667,0.186303,0.004775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.392857,11.650000,3,25,0.000492,0.001495,0.001574,0.000000,-0.000668,0.000668,-0.000492,0.001495,-17.651431,-17.651431,0.198435,0.005086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.285714,11.650000,3,25,0.000525,0.001494,0.001584,0.000001,-0.000668,0.000668,-0.000525,0.001494,-17.655293,-17.655293,0.210329,0.005391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.142857,11.650000,3,26,0.000262,0.001500,0.001523,0.000000,-0.000669,0.000669,-0.000262,0.001500,-17.631267,-17.631267,0.109257,0.002801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.035714,11.650000,3,26,0.000294,0.001499,0.001528,0.000000,-0.000669,0.000669,-0.000294,0.001499,-17.633425,-17.633425,0.122512,0.003141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.928571,11.650000,3,26,0.000327,0.001499,0.001534,0.000000,-0.000669,0.000669,-0.000327,0.001499,-17.635677,-17.635677,0.135626,0.003477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.821429,11.650000,3,26,0.000360,0.001498,0.001541,0.000000,-0.000669,0.000669,-0.000360,0.001498,-17.638381,-17.638381,0.148574,0.003809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],10.714286,11.650000,3,26,0.000393,0.001498,0.001548,0.000000,-0.000669,0.000669,-0.000393,0.001498,-17.641190,-17.641190,0.161351,0.004136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.571429,11.650000,3,27,0.000131,0.001501,0.001507,0.000000,-0.000669,0.000669,-0.000131,0.001501,-17.625382,-17.625382,0.055130,0.001413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.464286,11.650000,3,27,0.000163,0.001501,0.001510,0.000000,-0.000669,0.000669,-0.000163,0.001501,-17.626535,-17.626535,0.068796,0.001764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.357143,11.650000,3,27,0.000196,0.001501,0.001513,0.000000,-0.000669,0.000669,-0.000196,0.001501,-17.627792,-17.627792,0.082383,0.002112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.250000,11.650000,3,27,0.000229,0.001500,0.001518,0.000000,-0.000669,0.000669,-0.000229,0.001500,-17.629475,-17.629475,0.095874,0.002458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.142857,11.650000,3,27,0.000262,0.001500,0.001523,0.000000,-0.000669,0.000669,-0.000262,0.001500,-17.631267,-17.631267,0.109257,0.002801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],12.000000,11.650000,3,28,0.000000,0.001502,0.001502,0.000000,-0.000669,0.000669,0.000000,0.001502,-17.623435,-17.623435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.892857,11.650000,3,28,0.000033,0.001502,0.001502,0.000000,-0.000669,0.000669,-0.000033,0.001502,-17.623602,-17.623602,0.013823,0.000354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.785714,11.650000,3,28,0.000065,0.001502,0.001503,0.000000,-0.000669,0.000669,-0.000065,0.001502,-17.623888,-17.623888,0.027627,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.678571,11.650000,3,28,0.000098,0.001501,0.001505,0.000000,-0.000669,0.000669,-0.000098,0.001501,-17.624577,-17.624577,0.041402,0.001061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_11,Install base slab to +12 [Phase_11],11.571429,11.650000,3,28,0.000131,0.001501,0.001507,0.000000,-0.000669,0.000669,-0.000131,0.001501,-17.625382,-17.625382,0.055130,0.001413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.428571,11.650000,3,1,0.006899,0.001635,0.007090,0.001180,0.000611,0.001329,-0.006899,0.001635,-29.725367,-29.725367,-42.786981,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.321429,11.650000,3,1,0.007251,0.001593,0.007424,0.001249,0.000640,0.001404,-0.007251,0.001593,-62.972101,-62.972101,-53.174130,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.214286,11.650000,3,1,0.007574,0.001530,0.007727,0.001274,0.000663,0.001436,-0.007574,0.001530,-77.878454,-77.878454,-57.831264,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.107143,11.650000,3,1,0.007820,0.001319,0.007930,0.001063,0.000681,0.001263,-0.007820,0.001319,-77.970105,-77.970105,-57.859898,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.000000,11.650000,3,1,0.007774,0.000854,0.007821,0.000144,0.000683,0.000698,-0.007774,0.000854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.857143,11.650000,3,2,0.005831,0.001688,0.006071,0.000924,0.000534,0.001067,-0.005831,0.001688,-37.741475,-37.741475,-45.291423,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.750000,11.650000,3,2,0.006061,0.001684,0.006291,0.000987,0.000555,0.001132,-0.006061,0.001684,-39.166224,-39.166224,-45.736552,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.642857,11.650000,3,2,0.006314,0.001674,0.006532,0.001050,0.000575,0.001197,-0.006314,0.001674,-41.092510,-41.092510,-46.338374,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.535714,11.650000,3,2,0.006593,0.001660,0.006799,0.001114,0.000595,0.001263,-0.006593,0.001660,-40.542832,-40.542832,-46.166640,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.428571,11.650000,3,2,0.006899,0.001635,0.007090,0.001180,0.000611,0.001329,-0.006899,0.001635,-29.725367,-29.725367,-42.786981,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.285714,11.650000,3,3,0.005057,0.001670,0.005326,0.000695,0.000447,0.000826,-0.005057,0.001670,-19.196508,-19.196508,-39.497491,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.178571,11.650000,3,3,0.005230,0.001678,0.005492,0.000747,0.000469,0.000883,-0.005230,0.001678,-26.358277,-26.358277,-41.735015,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.071429,11.650000,3,3,0.005417,0.001680,0.005672,0.000805,0.000490,0.000942,-0.005417,0.001680,-26.965895,-26.965895,-41.924850,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.964286,11.650000,3,3,0.005619,0.001687,0.005867,0.000864,0.000512,0.001004,-0.005619,0.001687,-33.179940,-33.179940,-43.866280,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],0.857143,11.650000,3,3,0.005831,0.001688,0.006071,0.000924,0.000534,0.001067,-0.005831,0.001688,-37.741475,-37.741475,-45.291423,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.714286,11.650000,3,4,0.004455,0.001635,0.004746,0.000481,0.000362,0.000602,-0.004455,0.001635,-6.271141,-6.271141,-35.459268,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.607143,11.650000,3,4,0.004593,0.001646,0.004879,0.000533,0.000383,0.000656,-0.004593,0.001646,-6.966386,-6.966386,-35.676481,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.500000,11.650000,3,4,0.004740,0.001654,0.005021,0.000588,0.000403,0.000713,-0.004740,0.001654,-9.026522,-9.026522,-36.320121,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.392857,11.650000,3,4,0.004896,0.001664,0.005171,0.000642,0.000425,0.000770,-0.004896,0.001664,-14.077733,-14.077733,-37.898252,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.285714,11.650000,3,4,0.005057,0.001670,0.005326,0.000695,0.000447,0.000826,-0.005057,0.001670,-19.196508,-19.196508,-39.497491,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.142857,11.650000,3,5,0.003971,0.001584,0.004275,0.000295,0.000286,0.000411,-0.003971,0.001584,-8.216765,-8.216765,-36.067132,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.035714,11.650000,3,5,0.004078,0.001599,0.004381,0.000334,0.000305,0.000452,-0.004078,0.001599,-7.413939,-7.413939,-35.816308,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.928571,11.650000,3,5,0.004195,0.001612,0.004494,0.000379,0.000324,0.000499,-0.004195,0.001612,-9.706117,-9.706117,-36.532445,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.821429,11.650000,3,5,0.004321,0.001625,0.004616,0.000427,0.000343,0.000548,-0.004321,0.001625,-6.798873,-6.798873,-35.624146,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],1.714286,11.650000,3,5,0.004455,0.001635,0.004746,0.000481,0.000362,0.000602,-0.004455,0.001635,-6.271141,-6.271141,-35.459268,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.571429,11.650000,3,6,0.003620,0.001519,0.003926,0.000198,0.000215,0.000292,-0.003620,0.001519,-4.986718,-4.986718,-25.024044,0.713790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.464286,11.650000,3,6,0.003696,0.001536,0.004002,0.000213,0.000232,0.000315,-0.003696,0.001536,-6.223249,-6.223249,-29.477196,0.831648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.357143,11.650000,3,6,0.003779,0.001553,0.004086,0.000234,0.000250,0.000343,-0.003779,0.001553,-7.895033,-7.895033,-35.770781,0.994555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.250000,11.650000,3,6,0.003871,0.001569,0.004177,0.000262,0.000268,0.000375,-0.003871,0.001569,-7.670267,-7.670267,-35.896392,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.142857,11.650000,3,6,0.003971,0.001584,0.004275,0.000295,0.000286,0.000411,-0.003971,0.001584,-8.216765,-8.216765,-36.067132,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.000000,11.650000,3,7,0.003356,0.001455,0.003658,0.000163,0.000151,0.000222,-0.003356,0.001455,-2.089963,-2.089963,-15.286654,0.447594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.892857,11.650000,3,7,0.003417,0.001471,0.003720,0.000168,0.000166,0.000237,-0.003417,0.001471,-2.906749,-2.906749,-16.720202,0.485937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.785714,11.650000,3,7,0.003481,0.001487,0.003785,0.000176,0.000182,0.000253,-0.003481,0.001487,-4.542265,-4.542265,-18.694102,0.535354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.678571,11.650000,3,7,0.003548,0.001503,0.003853,0.000186,0.000198,0.000271,-0.003548,0.001503,-3.792940,-3.792940,-21.441519,0.618178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],2.571429,11.650000,3,7,0.003620,0.001519,0.003926,0.000198,0.000215,0.000292,-0.003620,0.001519,-4.986718,-4.986718,-25.024044,0.713790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.428571,11.650000,3,8,0.003131,0.001401,0.003430,0.000148,0.000098,0.000177,-0.003131,0.001401,-1.799108,-1.799108,-11.897738,0.349296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.321429,11.650000,3,8,0.003184,0.001414,0.003484,0.000150,0.000111,0.000187,-0.003184,0.001414,-2.560179,-2.560179,-12.366615,0.360544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.214286,11.650000,3,8,0.003240,0.001427,0.003540,0.000154,0.000124,0.000197,-0.003240,0.001427,-3.578009,-3.578009,-13.075880,0.377721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.107143,11.650000,3,8,0.003297,0.001441,0.003598,0.000158,0.000137,0.000209,-0.003297,0.001441,-2.390615,-2.390615,-14.072857,0.410924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.000000,11.650000,3,8,0.003356,0.001455,0.003658,0.000163,0.000151,0.000222,-0.003356,0.001455,-2.089963,-2.089963,-15.286654,0.447594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.857143,11.650000,3,9,0.002923,0.001363,0.003225,0.000135,0.000056,0.000147,-0.002923,0.001363,-6.987676,-6.987676,-9.560878,0.267938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.750000,11.650000,3,9,0.002974,0.001371,0.003275,0.000139,0.000066,0.000154,-0.002974,0.001371,-4.689874,-4.689874,-10.313556,0.294966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.642857,11.650000,3,9,0.003026,0.001380,0.003325,0.000142,0.000076,0.000161,-0.003026,0.001380,-3.252828,-3.252828,-10.896040,0.315678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_12,Remove temp prop [Phase_12],3.535714,11.650000,3,9,0.003078,0.001390,0.003377,0.000145,0.000087,0.000169,-0.003078,0.001390,-3.064418,-3.064418,-11.403237,0.330937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
